날짜,종가,등락율,시작가,최고가,최저가,거래량
2019-12-04,49450,-0.90,49600,49850,49000,13246549
2019-12-03,49900,-0.99,49800,50300,49500,12059812
2019-12-02,50400,0.20,50900,51300,50400,18877252
2019-11-29,50300,-1.95,51200,51400,50200,11179334
2019-11-28,51300,-1.72,51900,52100,51300,6833885
2019-11-27,52200,0.77,51800,52300,51600,7546261
2019-11-26,51800,0.00,51900,52900,51800,27372226
2019-11-25,51800,0.39,52200,52600,51700,9050625
2019-11-22,51600,1.18,51000,51600,50900,8478310
2019-11-21,51000,-1.92,51600,52100,50600,14298646
2019-11-20,52000,-2.80,53400,53400,52000,12560070
2019-11-19,53500,0.00,53200,53500,52700,8907177
2019-11-18,53500,-0.37,53600,53800,53200,7746554
2019-11-15,53700,1.70,52900,53700,52600,9703360
2019-11-14,52800,0.57,51900,52800,51900,12010018
2019-11-13,52500,-0.19,52500,52500,52000,6225196
2019-11-12,52600,1.94,51800,52600,51600,6576148
2019-11-11,51600,-0.96,52200,52200,51400,8185952
2019-11-08,52100,-1.51,53200,53300,52000,11603290
2019-11-07,52900,-0.75,53400,53400,52400,9257116
2019-11-06,53300,1.14,52900,53500,52700,14361133
2019-11-05,52700,0.76,52400,52700,52100,10581034
2019-11-04,52300,2.15,51700,52300,51400,13012411
2019-11-01,51200,1.59,50600,51200,50400,8467846
2019-10-31,50400,0.00,51000,51400,50300,10304777
2019-10-30,50400,-1.37,50700,50800,50200,8959435
2019-10-29,51100,-0.39,51400,51700,50800,7581629
2019-10-28,51300,0.79,50700,51500,50700,6431522
2019-10-25,50900,0.39,50800,51200,50500,7879897
2019-10-24,50700,-0.98,52500,52500,50500,21185785
2019-10-23,51200,0.00,51300,51500,50800,8663880
2019-10-22,51200,1.79,50800,51500,50700,10898729
2019-10-21,50300,0.80,49900,50400,49800,4406531
2019-10-18,49900,-1.19,50300,50900,49650,8483106
2019-10-17,50500,-0.39,50500,50600,50100,6701380
2019-10-16,50700,1.20,50700,50900,50400,9136282
2019-10-15,50100,0.20,49900,50200,49900,6058105
2019-10-14,50000,1.73,50000,50300,49850,11130635
2019-10-11,49150,1.24,49000,49450,48800,7783275
2019-10-10,48550,-0.72,48200,49200,48000,18639855
2019-10-08,48900,2.41,47900,49000,47600,14239367
2019-10-07,47750,-0.52,48350,48700,47650,7047273
2019-10-04,48000,0.84,47400,48650,47350,9331695
2019-10-02,47600,-2.56,48350,48400,47600,8382463
2019-10-01,48850,-0.41,48900,49100,48650,6206035
2019-09-30,49050,1.34,48050,49250,47900,9497119
2019-09-27,48400,-1.63,48000,48700,48000,8048041
2019-09-26,49200,0.61,49000,49250,48900,8494756
2019-09-25,48900,-1.21,49200,49350,48800,9187141
2019-09-24,49500,0.41,49050,49650,48850,7871955
2019-09-23,49300,0.20,49250,49300,49000,7568553
2019-09-20,49200,0.10,49400,49600,49100,15460210
2019-09-19,49150,3.04,48050,49200,47850,16461413
2019-09-18,47700,1.71,46900,47700,46800,10413027
2019-09-17,46900,-0.42,47000,47100,46800,7006280
2019-09-16,47100,-0.11,47000,47100,46400,15550926
2019-09-11,47150,0.32,47300,47400,46800,16141619
2019-09-10,47000,0.21,47100,47200,46550,9231792
2019-09-09,46900,1.30,46450,47000,46300,9434157
2019-09-06,46300,1.31,46500,46500,45850,9896562
2019-09-05,45700,3.63,44800,46100,44450,18297430
2019-09-04,44100,1.97,43250,44100,43150,12441837
2019-09-03,43250,-1.26,43550,43650,43100,9774941
2019-09-02,43800,-0.45,44850,44850,43650,7185537
2019-08-30,44000,1.38,43750,44300,43750,9899073
2019-08-29,43400,-1.70,44200,44200,43050,10768862
2019-08-28,44150,0.23,44100,44400,43750,5758333
2019-08-27,44050,1.03,43650,44200,43600,16883932
2019-08-26,43600,-0.80,43050,43800,42950,7954949
2019-08-23,43950,-0.23,43800,44200,43650,5017381
2019-08-22,44050,-1.01,44500,44700,43850,8061177
2019-08-21,44500,0.11,44350,44800,44150,6571717
2019-08-20,44450,1.95,43950,44600,43550,8434205
2019-08-19,43600,-0.68,44350,44350,43500,6014218
2019-08-16,43900,0.46,43800,43900,43300,9528115
2019-08-14,43700,1.63,43900,44250,43500,8750135
2019-08-13,43000,-1.60,43500,43500,42950,7276979
2019-08-12,43700,1.27,44000,44000,43550,8466169
2019-08-09,43150,1.17,43250,43350,43050,9685147
2019-08-08,42650,-1.27,43250,43500,42650,16926881
2019-08-07,43200,-0.69,43600,43900,43100,10002533
2019-08-06,43500,-1.02,42500,43800,42500,15083824
2019-08-05,43950,-2.22,44350,44600,43600,14214086
2019-08-02,44950,-0.55,44550,45500,44300,12151374
2019-08-01,45200,-0.33,44900,45500,44850,7811181
2019-07-31,45350,-2.58,46200,46600,45000,12872916
2019-07-30,46550,0.98,46300,46850,46300,5551014
2019-07-29,46100,-2.23,46800,47050,46000,6856846
2019-07-26,47150,-0.11,46650,47150,46550,7873886
2019-07-25,47200,1.72,47150,47200,46600,8408838
2019-07-24,46400,-1.90,47100,47150,46250,8756522
2019-07-23,47300,0.21,47350,47550,47050,9061381
2019-07-22,47200,0.85,46800,47300,46600,9009109
2019-07-19,46800,1.52,46650,46950,46600,8819393
2019-07-18,46100,0.11,46450,46450,45650,5143554
2019-07-17,46050,-1.71,46150,46350,45950,5216602
2019-07-16,46850,0.86,46450,46850,46300,7407824
2019-07-15,46450,0.32,45950,46650,45750,4717226
2019-07-12,46300,0.22,46350,46400,45800,5245804
2019-07-11,46200,1.43,46350,46550,46150,10989751
2019-07-10,45550,1.00,45550,46150,45500,9253930
2019-07-09,45100,1.58,44850,45450,44700,7646421
2019-07-08,44400,-2.74,44750,44800,44350,7823843
2019-07-05,45650,-0.76,45950,45950,45250,7235395
2019-07-04,46000,1.32,45250,46200,45250,6365573
2019-07-03,45400,-1.84,45750,46350,45200,9669368
2019-07-02,46250,-0.75,46200,46900,45850,8463073
2019-07-01,46600,-0.85,47350,47400,46250,11383522
2019-06-28,47000,1.08,47000,47000,46700,12949231
2019-06-27,46500,1.75,46000,46600,45750,12603534
2019-06-26,45700,0.22,45800,46000,45600,9226097
2019-06-25,45600,0.22,45200,45800,45200,7076774
2019-06-24,45500,-0.44,45200,45800,45200,6085066
2019-06-21,45700,0.44,45750,45800,45200,9454913
2019-06-20,45500,0.33,44850,45500,44850,7147785
2019-06-19,45350,2.25,45450,45450,45000,10417690
2019-06-18,44350,1.03,43750,44500,43650,7994928
2019-06-17,43900,-0.23,43750,44050,43400,11890424
2019-06-14,44000,0.57,43750,44150,43300,9322873
2019-06-13,43750,-1.91,44200,44400,43400,16906541
2019-06-12,44600,-0.56,44800,45050,44300,8607439
2019-06-11,44850,0.11,44800,45000,44550,6664872
2019-06-10,44800,1.36,44300,44850,44050,8792182
2019-06-07,44200,0.68,43600,44350,43450,11683682
2019-06-05,43900,1.04,44050,44200,43700,12464135
2019-06-04,43450,-0.80,43400,43700,43000,9913497
2019-06-03,43800,3.06,42950,43900,42500,15466580
2019-05-31,42500,-0.12,42600,42800,42150,11365999
2019-05-30,42550,1.79,42200,42700,42150,11766018
2019-05-29,41800,-1.76,41850,42100,41300,14930618
2019-05-28,42550,-0.23,42550,42950,42150,24506881
2019-05-27,42650,-0.12,42500,43000,42350,8066669
2019-05-24,42700,-2.62,43800,43800,42400,13966305
2019-05-23,43850,0.80,43900,44000,43250,12259006
2019-05-22,43500,0.81,43700,43800,42400,11033339
2019-05-21,43150,2.74,42600,43950,42350,18812133
2019-05-20,42000,1.94,41650,42100,41550,15752397
2019-05-17,41200,-0.84,41950,42050,40850,13357951
2019-05-16,41550,-2.35,42350,42400,41350,13687828
2019-05-15,42550,-0.23,42700,43050,42550,7670185
2019-05-14,42650,0.00,41300,43100,41300,11563730
2019-05-13,42650,-0.58,42500,43200,42350,7635079
2019-05-10,42900,1.06,42600,43450,42450,14579512
2019-05-09,42450,-4.07,43900,44250,42450,23029718
2019-05-08,44250,-1.34,44300,44850,44200,10398754
2019-05-07,44850,-0.99,45250,45300,44400,12014907
2019-05-03,45300,-1.31,45900,46050,45300,6562916
2019-05-02,45900,0.11,45500,46150,45400,8625126
2019-04-30,45850,-0.65,46000,46300,45350,11121273
2019-04-29,46150,2.90,45150,46150,45100,8777517
2019-04-26,44850,0.45,44200,45000,43800,9739982
2019-04-25,44650,-0.22,44250,45000,44100,10868965
2019-04-24,44750,-1.00,45400,45650,44150,13299267
2019-04-23,45200,-0.33,45050,45500,45000,6920566
2019-04-22,45350,0.11,45400,45900,45100,6006957
2019-04-19,45300,-0.66,45750,46000,45250,8479710
2019-04-18,45600,-3.08,47200,47250,45500,12808747
2019-04-17,47050,-0.42,47300,47600,47000,5513658
2019-04-16,47250,0.43,47400,47400,46800,7730881
2019-04-15,47050,0.43,47150,47500,47000,8733019
2019-04-12,46850,1.30,46050,46900,46000,7668936
2019-04-11,46250,-0.96,46700,46800,46150,13697399
2019-04-10,46700,0.11,46400,46700,46050,11883995
2019-04-09,46650,0.00,46700,46950,46200,6878761
2019-04-08,46650,-0.43,47250,47250,46150,8507909
2019-04-05,46850,-0.21,46950,47550,46600,8546339
2019-04-04,46950,0.75,46150,47100,46150,12650168
2019-04-03,46600,1.86,46750,46750,45800,12436570
2019-04-02,45750,1.55,45550,46100,45350,9480688
2019-04-01,45050,0.90,45200,45450,44850,7362129
2019-03-29,44650,-0.45,44500,44900,44200,11491713
2019-03-28,44850,-1.10,44950,45200,44300,6821306
2019-03-27,45350,0.22,44750,45600,44250,9568081
2019-03-26,45250,-0.55,45500,45700,44900,9729811
2019-03-25,45500,-2.26,45300,45650,44800,8699728
2019-03-22,46550,1.53,46850,47000,46250,12535911
2019-03-21,45850,4.09,44600,46250,44050,21138016
2019-03-20,44050,0.34,43800,44200,43100,9846242
2019-03-19,43900,0.46,43750,43900,43550,7609563
2019-03-18,43700,-1.13,43950,44150,43450,8188876
2019-03-15,44200,0.80,43800,44250,43700,16814163
2019-03-14,43850,0.00,43700,44300,43550,18039161
2019-03-13,43850,-1.79,44250,44450,43700,8108343
2019-03-12,44650,2.29,44300,44950,44150,11431977
2019-03-11,43650,-0.34,44400,44450,43650,10717408
2019-03-08,43800,-1.46,44450,44800,43800,7729069
2019-03-07,44450,1.02,43400,44950,43400,11049749
2019-03-06,44000,-0.56,44000,44300,43700,10202544
2019-03-05,44250,-1.34,44600,45100,44150,10612405
2019-03-04,44850,-0.55,46000,46100,44800,12926539
2019-02-28,45100,-3.53,46400,46500,45100,23569321
2019-02-27,46750,0.00,47000,47250,46750,8045211
2019-02-26,46750,-1.27,47350,47450,46500,7985547
2019-02-25,47350,0.42,47400,47550,47050,7484716
2019-02-22,47150,0.43,46500,47150,46450,6895772
2019-02-21,46950,0.11,46500,47200,46200,8694009
2019-02-20,46900,2.07,46750,47100,46500,11506720
2019-02-19,45950,-0.54,45850,46150,45450,6741395
2019-02-18,46200,0.33,46500,46850,45850,8183728
2019-02-15,46050,-3.05,46750,46850,45650,10554643
2019-02-14,47500,2.81,46600,47500,46150,17259341
2019-02-13,46200,0.33,46400,46700,46000,11299738
2019-02-12,46050,2.33,44650,46250,44650,13184367
2019-02-11,45000,0.45,44500,45000,44250,11125044
2019-02-08,44800,-3.03,45700,45700,44650,12689196
2019-02-07,46200,-0.32,46800,47100,46200,15872001
2019-02-01,46350,0.43,46650,46950,46250,13832454
2019-01-31,46150,-0.54,46650,47050,46150,21621145
2019-01-30,46400,1.98,44800,46400,44800,17505980
2019-01-29,45500,1.00,45050,45500,44350,16215017
2019-01-28,45050,0.67,45000,45500,44600,17998914
2019-01-25,44750,3.95,44300,44750,43750,22789395
2019-01-24,43050,2.50,43050,43100,42350,14747623
2019-01-23,42000,-0.36,41350,42250,41350,11071079
2019-01-22,42150,-1.40,42750,42850,41850,9964356
2019-01-21,42750,1.06,42700,42750,41900,11355701
2019-01-18,42300,0.83,42000,42400,41950,11029256
2019-01-17,41950,1.21,41700,42100,41450,11736903
2019-01-16,41450,0.85,41150,41450,40700,8491595
2019-01-15,41100,2.62,40050,41100,39850,11492756
2019-01-14,40050,-1.11,40450,40700,39850,11984996
2019-01-11,40500,1.76,40350,40550,39950,11661063
2019-01-10,39800,0.51,40000,40150,39600,14731699
2019-01-09,39600,3.94,38650,39600,38300,17452708
2019-01-08,38100,-1.68,38000,39200,37950,12756554
2019-01-07,38750,3.47,38000,38900,37800,12748997
2019-01-04,37450,-0.40,37450,37600,36850,14108958
2019-01-03,37600,-2.97,38300,38550,37450,12471493
2019-01-02,38750,0.13,39400,39400,38550,7847664
2018-12-28,38700,1.18,38250,38900,38200,9900267
2018-12-27,38250,-0.26,38700,38800,38100,10510643
2018-12-26,38350,-1.16,38400,38750,38300,12707675
2018-12-24,38800,0.39,38500,39050,38300,9729530
2018-12-21,38650,0.00,38200,38650,38100,14947080
2018-12-20,38650,-1.15,38600,39100,38500,11937617
2018-12-19,39100,0.51,38900,39350,38850,9942037
2018-12-18,38900,-0.64,38300,39200,38300,11042101
2018-12-17,39150,0.51,38650,39600,38650,11532968
2018-12-14,38950,-2.63,40200,40200,38700,19671783
2018-12-13,40000,-1.11,40650,40750,40000,26254646
2018-12-12,40450,0.50,40250,40700,40150,12024279
2018-12-11,40250,0.12,40600,40700,40200,10638766
2018-12-10,40200,-1.83,40450,40650,40000,14892263
2018-12-07,40950,1.11,40900,41400,40850,11433083
2018-12-06,40500,-2.29,40600,41100,40450,14251826
2018-12-05,41450,-1.66,40900,41750,40850,12631983
2018-12-04,42150,-2.54,42650,42900,41900,14347746
2018-12-03,43250,3.35,42750,43400,42400,12110702
2018-11-30,41850,-3.01,43450,44000,41750,19775519
2018-11-29,43150,0.00,43850,43850,42900,8473511
2018-11-28,43150,0.23,42800,43200,42750,6943099
2018-11-27,43050,1.06,42900,43100,42500,8367091
2018-11-26,42600,0.47,42150,42800,42100,6613009
2018-11-23,42400,-0.12,42450,42600,41900,5192638
2018-11-22,42450,0.83,42000,42650,42000,5970796
2018-11-21,42100,-1.64,41800,42300,41800,10769589
2018-11-20,42800,-1.95,42450,43000,42100,9420664
2018-11-19,43650,-0.80,44050,44250,43450,7538720
2018-11-16,44000,-0.56,44600,44750,43700,7777124
2018-11-15,44250,0.34,44050,44350,43500,5864067
2018-11-14,44100,-0.90,44500,44500,43800,6783344
2018-11-13,44500,-1.55,43900,44500,43400,9311126
2018-11-12,45200,2.03,43850,45250,43700,8552566
2018-11-09,44300,0.57,44450,44850,43900,7318500
2018-11-08,44050,0.11,44900,45050,44050,12617397
2018-11-07,44000,0.57,43600,44500,43400,11553998
2018-11-06,43750,-0.11,43750,43800,42950,7713625
2018-11-05,43800,-0.79,43750,43800,42900,9426777
2018-11-02,44150,4.74,43050,44250,42800,16517112
2018-11-01,42150,-0.59,42450,42950,42150,13423132
2018-10-31,42400,0.12,42900,43350,41700,17621480
2018-10-30,42350,2.29,41400,43000,41000,14205190
2018-10-29,41400,0.98,40850,41950,40550,14460521
2018-10-26,41000,0.00,41100,41300,40400,14413864
2018-10-25,41000,-3.64,40600,41550,40550,19338170
2018-10-24,42550,-1.16,43050,43100,42250,13522825
2018-10-23,43050,-1.15,43300,43450,42550,9531231
2018-10-22,43550,-0.80,43450,43950,43200,8357648
2018-10-19,43900,-0.34,43900,44150,43450,7842520
2018-10-18,44050,-0.23,43950,44450,43700,8347725
2018-10-17,44150,1.26,44150,44500,44000,8306193
2018-10-16,43600,-0.46,43700,44150,43350,6825677
2018-10-15,43800,-0.45,44050,44050,43350,7434522
2018-10-12,44000,2.09,43200,44650,43200,12640906
2018-10-11,43100,-4.86,44000,44650,43100,19324537
2018-10-10,45300,0.78,45250,45500,44500,10341349
2018-10-08,44950,0.56,44200,45200,44200,6759464
2018-10-05,44700,0.00,44800,45500,44550,10544165
2018-10-04,44700,-2.19,45150,45600,44700,11865327
2018-10-02,45700,-1.40,46450,46700,45700,6607188
2018-10-01,46350,-0.22,46450,46800,45800,6354983
2018-09-28,46450,-2.21,47250,47250,46300,11270515
2018-09-27,47500,0.21,46950,47500,46450,15804586
2018-09-21,47400,0.32,46550,47550,46550,14476906
2018-09-20,47250,2.38,46850,47600,46400,13536966
2018-09-19,46150,1.43,46000,46200,45700,9367454
2018-09-18,45500,0.78,44950,45900,44700,9987090
2018-09-17,45150,-1.53,45550,45800,44900,8123384
2018-09-14,45850,4.09,45000,45850,44900,12446344
2018-09-13,44050,-1.12,44550,44750,44000,18277942
2018-09-12,44550,-1.11,44900,45100,44500,12995269
2018-09-11,45050,-0.99,45550,45900,45050,9865790
2018-09-10,45500,1.34,45450,45550,45000,9979838
2018-09-07,44900,-2.60,44500,45200,44400,18285508
2018-09-06,46100,-1.07,46200,46400,45800,9040553
2018-09-05,46600,-2.20,47300,47450,46400,9139998
2018-09-04,47650,0.42,47550,47800,47200,6791255
2018-09-03,47450,-2.06,48200,48300,47300,8595084
2018-08-31,48450,1.68,47100,48450,47000,13577454
2018-08-30,47650,1.82,46950,47950,46700,12193231
2018-08-29,46800,0.54,46750,46800,46400,5572374
2018-08-28,46550,0.54,46800,46950,46300,7365976
2018-08-27,46300,0.33,46100,46550,46000,5263782
2018-08-24,46150,-0.11,45900,46400,45550,6582535
2018-08-23,46200,0.22,46150,46200,45700,6730918
2018-08-22,46100,2.90,45150,46200,44900,11641656
2018-08-21,44800,2.17,43700,44900,43700,9520270
2018-08-20,43850,-0.57,43500,44200,43500,7289124
2018-08-17,44100,-0.34,44050,44400,44050,6808747
2018-08-16,44250,-1.99,43800,44650,43700,10088229
2018-08-14,45150,0.22,44850,45400,44850,6409259
2018-08-13,45050,-0.77,44950,45100,44650,9803831
2018-08-10,45400,-3.20,46150,46400,44850,16670643
2018-08-09,46900,0.21,47000,47050,46450,12010886
2018-08-08,46800,0.21,47000,47000,46550,6429338
2018-08-07,46700,1.97,46300,46750,45900,9058174
2018-08-06,45800,0.11,46150,46150,45750,6771979
2018-08-03,45750,0.44,45850,45900,45450,8274944
2018-08-02,45550,-2.15,46550,46800,45500,8560924
2018-08-01,46550,0.65,46050,46850,46050,7484499
2018-07-31,46250,-0.54,46200,46450,46000,8033607
2018-07-30,46500,-0.85,46550,46800,46350,5723035
2018-07-27,46900,0.00,46450,47000,46450,4762460
2018-07-26,46900,1.63,46100,47000,46000,7374946
2018-07-25,46150,0.00,46250,46550,45900,7222471
2018-07-24,46150,-0.75,46350,46600,45950,8261363
2018-07-23,46500,-2.00,47100,47200,46150,10823782
2018-07-20,47450,1.17,47000,47600,46700,10474547
2018-07-19,46900,0.75,47050,47200,46600,9880128
2018-07-18,46550,1.53,46700,47200,46450,10952645
2018-07-17,45850,-0.43,46150,46200,45600,8892953
2018-07-16,46050,-0.97,46800,46800,46000,7678719
2018-07-13,46500,2.20,45800,46500,45750,11543389
2018-07-12,45500,-1.09,45900,46250,45450,11828104
2018-07-11,46000,-0.65,46400,46450,45400,11224077
2018-07-10,46300,1.54,46200,46550,46100,10528665
2018-07-09,45600,1.56,45500,46100,45200,11602464
2018-07-06,44900,-2.29,45500,45850,44650,17843706
2018-07-05,45950,-0.65,46100,46550,45600,7039773
2018-07-04,46250,0.22,46700,47050,46050,8776763
2018-07-03,46150,1.32,45750,46450,45750,10959655
2018-07-02,45550,-2.36,46500,47150,45500,13112253
2018-06-29,46650,-0.32,46250,47150,46200,14099635
2018-06-28,46800,-2.40,46850,47150,46600,12784800
2018-06-27,47950,2.02,47450,48500,47000,15274752
2018-06-26,47000,0.75,45900,47300,45900,11223166
2018-06-25,46650,-1.27,47050,47050,46150,10587711
2018-06-22,47250,0.43,47000,47250,46200,10298006
2018-06-21,47050,0.11,47900,47900,47050,10015541
2018-06-20,47000,0.00,47450,47600,46850,12959316
2018-06-19,47000,0.86,47200,47350,46500,15217971
2018-06-18,46600,-2.20,47600,47650,46200,16661870
2018-06-15,47650,-1.14,48500,48700,47650,17080892
2018-06-14,48200,-2.43,49000,49000,48200,20971729
2018-06-12,49400,-1.00,49700,49800,49250,12110569
2018-06-11,49900,0.50,49750,50300,49350,10571312
2018-06-08,49650,-1.88,50200,50400,49600,16951706
2018-06-07,50600,-1.36,51800,51800,50500,13590016
2018-06-05,51300,0.39,51100,51400,50400,9144100
2018-06-04,51100,-0.39,50800,51200,50700,9767171
2018-06-01,51300,1.18,50500,51700,49950,13038499
2018-05-31,50700,2.42,50400,50800,49850,63491109
2018-05-30,49500,-3.51,51300,51500,49100,20498098
2018-05-29,51300,-1.91,52200,52500,51300,8480437
2018-05-28,52300,-0.76,52500,53000,52000,9787820
2018-05-25,52700,2.53,51000,52800,50800,15207266
2018-05-24,51400,-0.77,52000,52000,51100,8289275
2018-05-23,51800,3.60,50600,52000,50400,17095490
2018-05-21,50000,1.01,49650,50200,49100,9020998
2018-05-18,49500,0.20,49900,49900,49350,6706570
2018-05-17,49400,-0.90,50300,50500,49400,10365440
2018-05-16,49850,1.32,49200,50200,49150,15918683
2018-05-15,49200,-1.80,50200,50400,49100,18709146
2018-05-14,50100,-2.34,51000,51100,49900,14909272
2018-05-11,51300,-0.58,52000,52200,51200,10314997
2018-05-10,51600,1.38,51700,51700,50600,13905263
2018-05-09,50900,-3.23,52600,52800,50900,16128305
2018-05-08,52600,1.35,52600,53200,51900,23104720
2018-05-04,51900,-2.08,53000,53900,51800,39565391
2018-05-03,2650000,0.00,0,0,0,0
2018-05-02,2650000,0.00,0,0,0,0
2018-04-30,2650000,0.00,0,0,0,0
2018-04-27,2650000,1.65,2669000,2682000,2622000,606216
2018-04-26,2607000,3.45,2521000,2608000,2520000,360931
2018-04-25,2520000,-0.12,2461000,2525000,2461000,332292
2018-04-24,2523000,-2.77,2592000,2593000,2504000,315406
2018-04-23,2595000,0.54,2550000,2604000,2550000,232380
2018-04-20,2581000,-2.20,2590000,2613000,2571000,235220
2018-04-19,2639000,2.76,2600000,2649000,2577000,343811
2018-04-18,2568000,2.76,2550000,2568000,2529000,269252
2018-04-17,2499000,-0.72,2512000,2527000,2491000,155440
2018-04-16,2517000,1.08,2516000,2530000,2493000,157549
2018-04-13,2490000,1.63,2480000,2509000,2470000,205566
2018-04-12,2450000,0.29,2472000,2472000,2444000,249325
2018-04-11,2443000,-0.04,2495000,2495000,2430000,201022
2018-04-10,2444000,-0.65,2427000,2461000,2402000,219687
2018-04-09,2460000,1.65,2413000,2472000,2410000,199008
2018-04-06,2420000,-0.70,2400000,2429000,2370000,250654
2018-04-05,2437000,3.88,2370000,2469000,2367000,264912
2018-04-04,2346000,-2.49,2408000,2413000,2346000,247684
2018-04-03,2406000,-0.87,2394000,2407000,2364000,255365
2018-04-02,2427000,-1.38,2450000,2461000,2425000,142313
2018-03-30,2461000,0.37,2454000,2495000,2454000,155542
2018-03-29,2452000,0.70,2435000,2478000,2416000,201340
2018-03-28,2435000,-2.56,2455000,2455000,2417000,303189
2018-03-27,2499000,-0.60,2516000,2523000,2454000,237480
2018-03-26,2514000,1.13,2471000,2514000,2452000,201155
2018-03-23,2486000,-3.98,2517000,2536000,2480000,297099
2018-03-22,2589000,1.41,2553000,2589000,2552000,169082
2018-03-21,2553000,-0.27,2589000,2589000,2553000,178104
2018-03-20,2560000,0.91,2535000,2560000,2505000,163865
2018-03-19,2537000,-0.78,2531000,2567000,2522000,164377
2018-03-16,2557000,-0.78,2561000,2571000,2512000,243698
2018-03-15,2577000,-0.43,2600000,2601000,2551000,177649
2018-03-14,2588000,0.19,2551000,2600000,2550000,254265
2018-03-13,2583000,3.86,2538000,2583000,2518000,401974
2018-03-12,2487000,0.00,2528000,2539000,2479000,173779
2018-03-09,2487000,1.10,2472000,2527000,2462000,286088
2018-03-08,2460000,1.19,2460000,2474000,2404000,389273
2018-03-07,2431000,3.40,2410000,2445000,2361000,428541
2018-03-06,2351000,4.03,2296000,2355000,2291000,308467
2018-03-05,2260000,-1.78,2291000,2308000,2254000,282019
2018-03-02,2301000,-2.21,2329000,2340000,2300000,265310
2018-02-28,2353000,-0.68,2369000,2405000,2350000,303247
2018-02-27,2369000,0.00,2418000,2419000,2369000,196611
2018-02-26,2369000,0.34,2364000,2378000,2354000,191213
2018-02-23,2361000,0.98,2338000,2390000,2338000,248466
2018-02-22,2338000,-1.10,2363000,2363000,2338000,177399
2018-02-21,2364000,-0.25,2364000,2379000,2342000,257604
2018-02-20,2370000,-2.03,2402000,2408000,2361000,202452
2018-02-19,2419000,-1.27,2490000,2490000,2393000,307069
2018-02-14,2450000,3.07,2404000,2455000,2397000,378118
2018-02-13,2377000,3.98,2310000,2403000,2310000,378465
2018-02-12,2286000,2.28,2255000,2316000,2252000,315099
2018-02-09,2235000,-2.83,2222000,2259000,2221000,349300
2018-02-08,2300000,0.44,2306000,2331000,2299000,465021
2018-02-07,2290000,-3.42,2412000,2413000,2290000,468961
2018-02-06,2371000,-1.04,2330000,2396000,2329000,388129
2018-02-05,2396000,0.46,2325000,2416000,2300000,567158
2018-02-02,2385000,-4.26,2469000,2470000,2385000,585207
2018-02-01,2491000,-0.16,2531000,2548000,2486000,552189
2018-01-31,2495000,0.20,2501000,2707000,2480000,1293626
2018-01-30,2490000,-2.77,2522000,2532000,2489000,245691
2018-01-29,2561000,0.87,2560000,2574000,2545000,236776
2018-01-26,2539000,1.03,2525000,2539000,2492000,207002
2018-01-25,2513000,1.86,2461000,2518000,2458000,223207
2018-01-24,2467000,0.37,2443000,2485000,2428000,191010
2018-01-23,2458000,1.91,2433000,2458000,2415000,270654
2018-01-22,2412000,-2.19,2432000,2434000,2398000,250418
2018-01-19,2466000,-1.16,2519000,2519000,2452000,184399
2018-01-18,2495000,0.56,2501000,2532000,2491000,296977
2018-01-17,2481000,-0.76,2501000,2501000,2453000,221061
2018-01-16,2500000,3.01,2438000,2507000,2431000,407793
2018-01-15,2427000,0.71,2440000,2449000,2396000,201920
2018-01-12,2410000,-0.08,2412000,2424000,2338000,545409
2018-01-11,2412000,-1.23,2410000,2463000,2401000,502476
2018-01-10,2442000,-3.10,2525000,2526000,2432000,371336
2018-01-09,2520000,-3.11,2573000,2586000,2499000,360272
2018-01-08,2601000,-0.19,2620000,2626000,2575000,167673
2018-01-05,2606000,2.04,2565000,2606000,2560000,189623
2018-01-04,2554000,-1.05,2606000,2609000,2532000,233909
2018-01-03,2581000,1.18,2627000,2628000,2571000,200270
2018-01-02,2551000,0.12,2569000,2570000,2539000,169485
2017-12-28,2548000,3.24,2478000,2548000,2475000,179709
2017-12-27,2468000,2.41,2448000,2478000,2423000,214872
2017-12-26,2410000,-3.02,2488000,2505000,2410000,320797
2017-12-22,2485000,1.14,2470000,2498000,2462000,223993
2017-12-21,2457000,-3.42,2550000,2553000,2455000,312486
2017-12-20,2544000,-1.32,2575000,2588000,2541000,201611
2017-12-19,2578000,0.70,2577000,2604000,2576000,239572
2017-12-18,2560000,1.15,2531000,2562000,2531000,147005
2017-12-15,2531000,-0.86,2562000,2574000,2526000,298571
2017-12-14,2553000,-0.51,2566000,2614000,2553000,406208
2017-12-13,2566000,-1.50,2605000,2605000,2555000,226674
2017-12-12,2605000,0.62,2591000,2605000,2583000,175301
2017-12-11,2589000,-0.42,2600000,2602000,2575000,162517
2017-12-08,2600000,2.48,2568000,2600000,2552000,225809
2017-12-07,2537000,1.44,2502000,2549000,2501000,221312
2017-12-06,2501000,-2.42,2563000,2578000,2501000,217784
2017-12-05,2563000,-0.16,2530000,2565000,2514000,186531
2017-12-04,2567000,0.98,2542000,2567000,2501000,297301
2017-12-01,2542000,0.08,2540000,2589000,2540000,257372
2017-11-30,2540000,-3.42,2540000,2593000,2510000,592683
2017-11-29,2630000,-1.28,2660000,2662000,2625000,191805
2017-11-28,2664000,1.22,2635000,2664000,2586000,269988
2017-11-27,2632000,-5.08,2768000,2768000,2632000,362578
2017-11-24,2773000,0.29,2765000,2775000,2759000,90724
